Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls_score,Ast_score,xG_score,xAG_score,PrgC_score,PrgP_score,KP_score,Min_score,WonderKidScore
1080,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,de Bundesliga,21.0,2003.0,6,6,540.0,6.0,0,0,0,0,0,0,1,0,1.2,1.2,0.2,1.4,5,21,3,0.0,0.23,1080,gr GRE,DF,de Bundesliga,21-312,2003.0,6.0,0,8,2,25.0,1.33,0.33,0.0,0.0,15.5,0,0,0,1.2,1.2,0.15,-1.2,-1.2,1080,gr GRE,DF,de Bundesliga,21-312,2003.0,6.0,306,361,84.8,5949,2362,0,0.2,0.3,-0.2,2,22,1,1,21,1080,gr GRE,DF,de Bundesliga,21-312,2003.0,6.0,361,320,41,11,1,6,6,0,0,0,0,0,306,0,0,1080,gr GRE,DF,de Bundesliga,21-312,2003.0,6.0,6,1.0,4,0,1,1,0,0,0,0.0,1080,gr GRE,DF,de Bundesliga,21-312,2003.0,6.0,5,3,5,0,0,1,0.0,1,8,6,2,7,12,33,1,1080,gr GRE,DF,de Bundesliga,21-312,2003.0,6.0,432,100,251,157,25,6,432,1,1,100.0,0,0.0,227,1113,699,5,5,0,1,2,279,3,1305,gr GRE,DF,de Bundesliga,21-312,2003.0,6,540.0,90,100.0,6.0,6,90.0,6,0,,0,0.83,8,10,-2,-0.33,,9.5,9.5,0.0,0.0,1080,gr GRE,DF,de Bundesliga,21-312,2003.0,6.0,1,0,0,8,2,0,6,7,3,0,1,0,16,10,11,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,82.09876543209876,40.123456790123456,33.33333333333333,70.98765432098766,29.01234567901235,79.01234567901234,50.154320987654316
1757,Noah Sadiki,cd COD,MF,Sunderland,eng Premier League,20.0,2004.0,7,7,622.0,6.9,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,12,19,22,0.0,0.04,1757,cd COD,MF,eng Premier League,20-293,2004.0,6.9,0,2,0,0.0,0.29,0.0,0.0,,16.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,1757,cd COD,MF,eng Premier League,20-293,2004.0,6.9,223,266,83.8,3426,831,0,0.1,0.3,-0.1,3,15,4,2,19,1757,cd COD,MF,eng Premier League,20-293,2004.0,6.9,266,256,9,3,2,0,7,5,0,0,0,0,223,1,6,1757,cd COD,MF,eng Premier League,20-293,2004.0,6.9,10,1.45,7,0,1,0,2,0,0,0.0,1757,cd COD,MF,eng Premier League,20-293,2004.0,6.9,11,6,4,4,3,9,77.8,2,11,1,10,10,21,8,0,1757,cd COD,MF,eng Premier League,20-293,2004.0,6.9,325,10,72,175,81,3,325,9,5,55.6,3,33.3,212,1157,544,12,10,1,7,7,231,22,2172,cd COD,MF,eng Premier League,20-293,2004.0,7,622.0,89,98.7,6.9,7,89.0,5,0,,0,1.57,7,6,1,0.14,0.14,6.7,8.1,-1.4,-0.2,1757,cd COD,MF,eng Premier League,20-293,2004.0,6.9,3,0,0,9,11,0,7,10,6,0,0,0,16,1,5,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,26.543209876543212,73.4567901234568,68.51851851851852,41.9753086419753,96.29629629629629,49.382716049382715
646,Etta Eyong,cm CMR,FW,Levante,es La Liga,21.0,2003.0,5,5,381.0,4.2,4,1,5,4,0,0,1,0,3.3,3.3,0.5,3.8,1,3,17,1.18,0.9,646,cm CMR,FW,es La Liga,21-357,2003.0,4.2,4,13,5,38.5,3.07,1.18,0.31,0.8,13.8,0,0,0,3.3,3.3,0.25,0.7,0.7,646,cm CMR,FW,es La Liga,21-357,2003.0,4.2,45,62,72.6,538,112,1,0.5,0.3,0.5,2,5,1,0,3,646,cm CMR,FW,es La Liga,21-357,2003.0,4.2,62,56,5,0,0,0,0,0,0,0,0,0,45,1,1,646,cm CMR,FW,es La Liga,21-357,2003.0,4.2,8,1.89,4,0,1,2,1,0,3,0.71,646,cm CMR,FW,es La Liga,21-357,2003.0,4.2,7,5,2,4,1,5,80.0,1,3,0,3,2,9,8,0,646,cm CMR,FW,es La Liga,21-357,2003.0,4.2,135,10,17,63,55,16,135,4,1,25.0,3,75.0,72,242,64,1,1,1,20,7,86,17,783,cm CMR,FW,es La Liga,21-357,2003.0,5,381.0,76,52.9,4.2,5,76.0,1,0,,0,1.6,9,6,3,0.71,1.77,7.3,6.0,1.3,0.31,646,cm CMR,FW,es La Liga,21-357,2003.0,4.2,1,0,0,3,7,1,0,2,5,0,0,0,13,11,14,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.14814814814815,77.1604938271605,100.0,63.580246913580254,8.641975308641975,4.320987654320987,29.01234567901235,9.876543209876543,48.842592592592595
1027,Michael Kayode,it ITA,DF,Brentford,eng Premier League,21.0,2004.0,7,7,616.0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,11,14,27,0.0,0.05,1027,it ITA,DF,eng Premier League,21-088,2004.0,6.8,0,1,0,0.0,0.15,0.0,0.0,,12.6,0,0,0,0.0,0.0,0.02,0.0,0.0,1027,it ITA,DF,eng Premier League,21-088,2004.0,6.8,189,261,72.4,3056,852,0,0.4,0.2,-0.4,4,9,1,0,14,1027,it ITA,DF,eng Premier League,21-088,2004.0,6.8,261,189,72,2,0,0,8,70,0,0,0,0,189,0,7,1027,it ITA,DF,eng Premier League,21-088,2004.0,6.8,5,0.73,1,4,0,0,0,0,0,0.0,1027,it ITA,DF,eng Premier League,21-088,2004.0,6.8,14,6,8,6,0,11,81.8,2,9,5,4,7,21,21,0,1027,it ITA,DF,eng Premier League,21-088,2004.0,6.8,345,30,121,134,96,4,345,23,12,52.2,8,34.8,141,966,527,11,10,1,7,8,155,27,1237,it ITA,DF,eng Premier League,21-088,2004.0,7,616.0,88,97.8,6.8,7,88.0,5,0,,0,1.0,8,11,-3,-0.44,-0.44,7.7,9.4,-1.7,-0.25,1027,it ITA,DF,eng Premier League,21-088,2004.0,6.8,0,0,0,7,5,0,8,7,6,0,0,0,28,5,4,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,6.790123456790123,59.25925925925925,65.4320987654321,41.358024691358025,54.32098765432099,95.06172839506173,48.61111111111111
1050,Joshua King,eng ENG,"MF,FW",Fulham,eng Premier League,18.0,2007.0,7,7,467.0,5.2,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.9,13,16,29,0.0,0.17,1050,eng ENG,"MF,FW",eng Premier League,18-276,2007.0,5.2,0,10,5,50.0,1.93,0.96,0.0,0.0,18.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,1050,eng ENG,"MF,FW",eng Premier League,18-276,2007.0,5.2,92,116,79.3,1324,242,0,0.1,0.3,-0.1,3,6,3,0,16,1050,eng ENG,"MF,FW",eng Premier League,18-276,2007.0,5.2,116,116,0,0,0,0,2,0,0,0,0,0,92,0,7,1050,eng ENG,"MF,FW",eng Premier League,18-276,2007.0,5.2,10,1.93,7,0,2,1,0,0,1,0.19,1050,eng ENG,"MF,FW",eng Premier League,18-276,2007.0,5.2,7,3,2,3,2,3,66.7,1,9,2,7,1,8,3,1,1050,eng ENG,"MF,FW",eng Premier League,18-276,2007.0,5.2,170,3,23,82,70,22,170,13,7,53.8,5,38.5,117,869,385,13,13,4,15,9,127,29,1263,eng ENG,"MF,FW",eng Premier League,18-276,2007.0,7,467.0,67,74.1,5.2,7,67.0,0,0,,0,1.14,4,8,-4,-0.77,-1.32,4.0,7.3,-3.3,-0.64,1050,eng ENG,"MF,FW",eng Premier League,18-276,2007.0,5.2,2,0,0,4,9,0,2,1,3,0,0,0,19,2,5,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,69.75308641975309,26.543209876543212,77.77777777777779,51.85185185185185,41.9753086419753,51.85185185185185,48.30246913580247
1150,Louis Leroux,fr FRA,"MF,DF",Nantes,fr Ligue 1,19.0,2006.0,7,5,476.0,5.3,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,5,18,13,0.19,0.06,1150,fr FRA,"MF,DF",fr Ligue 1,19-256,2006.0,5.3,1,3,1,33.3,0.57,0.19,0.33,1.0,17.7,0,0,0,0.2,0.2,0.06,0.8,0.8,1150,fr FRA,"MF,DF",fr Ligue 1,19-256,2006.0,5.3,142,187,75.9,2574,1029,0,0.1,0.5,-0.1,4,15,5,3,18,1150,fr FRA,"MF,DF",fr Ligue 1,19-256,2006.0,5.3,187,154,33,7,0,0,13,22,4,2,0,0,142,0,5,1150,fr FRA,"MF,DF",fr Ligue 1,19-256,2006.0,5.3,12,2.27,10,1,0,1,0,0,0,0.0,1150,fr FRA,"MF,DF",fr Ligue 1,19-256,2006.0,5.3,11,7,8,3,0,11,72.7,3,9,1,8,3,14,11,0,1150,fr FRA,"MF,DF",fr Ligue 1,19-256,2006.0,5.3,236,8,77,119,41,7,236,8,3,37.5,5,62.5,125,496,225,5,1,1,6,3,136,13,1393,fr FRA,"MF,DF",fr Ligue 1,19-256,2006.0,7,476.0,68,75.6,5.3,5,85.0,2,2,26.0,0,0.86,3,5,-2,-0.38,-0.38,3.3,7.4,-4.1,-0.78,1150,fr FRA,"MF,DF",fr Ligue 1,19-256,2006.0,5.3,1,0,0,3,3,0,13,3,7,0,0,0,14,3,1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1604938271605,32.098765432098766,36.41975308641975,26.543209876543212,33.33333333333333,63.580246913580254,54.32098765432099,54.32098765432099,47.22222222222223
1600,Prosper Peter,ng NGA,FW,Angers,fr Ligue 1,18.0,2007.0,6,5,435.0,4.8,1,0,1,1,0,0,0,0,1.9,1.9,0.2,2.1,5,9,21,0.21,0.44,1600,ng NGA,FW,fr Ligue 1,18-058,2007.0,4.8,1,9,6,66.7,1.86,1.24,0.11,0.17,10.7,0,0,0,1.9,1.9,0.21,-0.9,-0.9,1600,ng NGA,FW,fr Ligue 1,18-058,2007.0,4.8,48,63,76.2,680,160,0,0.2,0.3,-0.2,3,6,2,0,9,1600,ng NGA,FW,fr Ligue 1,18-058,2007.0,4.8,63,50,13,0,1,0,0,0,0,0,0,0,48,0,1,1600,ng NGA,FW,fr Ligue 1,18-058,2007.0,4.8,8,1.66,6,0,0,1,1,0,0,0.0,1600,ng NGA,FW,fr Ligue 1,18-058,2007.0,4.8,3,1,1,1,1,0,,0,4,0,4,0,3,3,0,1600,ng NGA,FW,fr Ligue 1,18-058,2007.0,4.8,125,4,10,67,49,24,125,10,2,20.0,7,70.0,57,295,139,5,4,4,21,3,74,21,1968,ng NGA,FW,fr Ligue 1,18-058,2007.0,6,435.0,73,69.0,4.8,5,86.0,4,1,6.0,1,0.83,2,10,-8,-1.66,-1.66,5.5,10.8,-5.3,-1.09,1600,ng NGA,FW,fr Ligue 1,18-058,2007.0,4.8,0,0,0,6,10,9,0,0,1,0,0,0,8,9,14,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1604938271605,32.098765432098766,94.44444444444444,40.123456790123456,33.33333333333333,20.98765432098765,41.9753086419753,36.41975308641975,47.06790123456789
1553,Marco Palestra,it ITA,DF,Cagliari,it Serie A,20.0,2005.0,5,4,388.0,4.3,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1.0,22,3,15,0.23,0.23,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,0,1,1,100.0,0.23,0.23,0.0,0.0,18.4,0,0,0,0.0,0.0,0.04,0.0,0.0,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,104,142,73.2,1566,550,1,1.0,0.5,0.0,5,5,1,1,3,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,142,113,29,2,0,1,15,27,0,0,0,0,104,0,5,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,10,2.32,8,0,2,0,0,0,1,0.23,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,4,3,2,2,0,4,75.0,1,2,1,1,3,7,8,1,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,174,9,57,68,50,8,174,10,5,50.0,4,40.0,99,774,493,22,7,5,4,0,109,15,1904,it ITA,DF,it Serie A,20-217,2005.0,5,388.0,78,71.9,4.3,4,88.0,3,1,36.0,0,1.4,4,4,0,0.0,0.0,4.1,8.2,-4.1,-0.95,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,0,0,0,3,9,0,15,3,3,0,0,0,9,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,77.1604938271605,6.790123456790123,80.8641975308642,91.35802469135803,4.320987654320987,64.19753086419753,11.11111111111111,46.2962962962963
1271,Mario Martín,es ESP,MF,Getafe,es La Liga,21.0,2004.0,8,8,511.0,5.7,1,0,1,1,0,0,3,0,0.5,0.5,0.1,0.6,9,13,12,0.18,0.1,1271,es ESP,MF,es La Liga,21-215,2004.0,5.7,1,7,1,14.3,1.23,0.18,0.14,1.0,22.2,0,0,0,0.5,0.5,0.07,0.5,0.5,1271,es ESP,MF,es La Liga,21-215,2004.0,5.7,117,152,77.0,2043,326,0,0.1,0.1,-0.1,1,13,1,0,13,1271,es ESP,MF,es La Liga,21-215,2004.0,5.7,152,147,2,2,0,1,2,0,0,0,0,0,117,3,7,1271,es ESP,MF,es La Liga,21-215,2004.0,5.7,3,0.53,3,0,0,0,0,0,0,0.0,1271,es ESP,MF,es La Liga,21-215,2004.0,5.7,14,10,6,7,1,12,66.7,4,8,1,7,2,16,8,0,1271,es ESP,MF,es La Liga,21-215,2004.0,5.7,224,17,49,117,62,11,224,10,6,60.0,3,30.0,109,671,278,9,6,2,13,6,139,12,1544,es ESP,MF,es La Liga,21-215,2004.0,8,511.0,64,71.0,5.7,8,64.0,2,0,,0,1.38,7,7,0,0.0,0.86,3.7,4.5,-0.8,-0.14,1271,es ESP,MF,es La Liga,21-215,2004.0,5.7,3,0,0,22,4,0,2,2,10,0,0,0,17,10,21,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1604938271605,32.098765432098766,60.49382716049383,26.543209876543212,53.086419753086425,35.18518518518518,17.901234567901234,66.66666666666666,46.141975308641975
948,Jérémy Jacquet,fr FRA,DF,Rennes,fr Ligue 1,20.0,2005.0,7,7,630.0,7.0,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,4,17,0,0.0,0.06,948,fr FRA,DF,fr Ligue 1,20-085,2005.0,7.0,0,1,0,0.0,0.14,0.0,0.0,,3.8,0,0,0,0.3,0.3,0.29,-0.3,-0.3,948,fr FRA,DF,fr Ligue 1,20-085,2005.0,7.0,406,439,92.5,8272,3005,0,0.1,0.1,-0.1,3,31,0,0,17,948,fr FRA,DF,fr Ligue 1,20-085,2005.0,7.0,439,395,43,25,0,1,0,1,0,0,0,0,406,1,0,948,fr FRA,DF,fr Ligue 1,20-085,2005.0,7.0,8,1.14,7,0,0,1,0,0,1,0.14,948,fr FRA,DF,fr Ligue 1,20-085,2005.0,7.0,10,4,6,4,0,6,66.7,2,8,4,4,5,15,42,2,948,fr FRA,DF,fr Ligue 1,20-085,2005.0,7.0,515,80,255,252,11,1,515,6,3,50.0,3,50.0,273,1541,911,4,3,0,3,0,354,0,1143,fr FRA,DF,fr Ligue 1,20-085,2005.0,7,630.0,90,100.0,7.0,7,90.0,7,0,,0,1.43,9,10,-1,-0.14,,8.7,12.3,-3.7,-0.52,948,fr FRA,DF,fr Ligue 1,20-085,2005.0,7.0,3,0,0,12,9,0,0,5,4,0,1,0,30,15,7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,49.382716049382715,26.543209876543212,24.691358024691358,56.79012345679012,41.9753086419753,98.14814814814815,45.52469135802469
1039,Milos Kerkez,hu HUN,DF,Liverpool,eng Premier League,21.0,2003.0,7,7,510.0,5.7,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,8,25,23,0.0,0.05,1039,hu HUN,DF,eng Premier League,21-333,2003.0,5.7,0,2,0,0.0,0.35,0.0,0.0,,9.8,0,0,0,0.2,0.2,0.1,-0.2,-0.2,1039,hu HUN,DF,eng Premier League,21-333,2003.0,5.7,248,300,82.7,3966,1180,0,0.1,0.1,-0.1,3,22,5,1,25,1039,hu HUN,DF,eng Premier League,21-333,2003.0,5.7,300,242,58,9,1,0,16,49,0,0,0,0,248,0,5,1039,hu HUN,DF,eng Premier League,21-333,2003.0,5.7,6,1.06,5,1,0,0,0,0,1,0.18,1039,hu HUN,DF,eng Premier League,21-333,2003.0,5.7,10,6,7,2,1,7,57.1,3,5,2,3,3,13,30,1,1039,hu HUN,DF,eng Premier League,21-333,2003.0,5.7,370,24,139,145,90,10,370,3,2,66.7,1,33.3,170,748,355,8,8,0,6,1,211,23,1250,hu HUN,DF,eng Premier League,21-333,2003.0,7,510.0,73,81.0,5.7,7,73.0,4,0,,0,2.14,9,6,3,0.53,-0.22,7.6,6.2,1.4,0.25,1039,hu HUN,DF,eng Premier League,21-333,2003.0,5.7,2,0,0,5,5,0,16,3,6,0,0,0,23,12,10,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,36.41975308641975,26.543209876543212,48.148148148148145,78.39506172839506,41.9753086419753,65.4320987654321,45.44753086419753
448,Abdoul Coulibaly,de GER,DF,Werder Bremen,de Bundesliga,18.0,2007.0,6,5,463.0,5.1,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,4,14,0,0.19,0.12,448,de GER,DF,de Bundesliga,18-136,2007.0,5.1,1,3,1,33.3,0.58,0.19,0.33,1.0,8.2,0,0,0,0.5,0.5,0.17,0.5,0.5,448,de GER,DF,de Bundesliga,18-136,2007.0,5.1,296,353,83.9,5871,1838,0,0.1,0.1,-0.1,3,16,0,0,14,448,de GER,DF,de Bundesliga,18-136,2007.0,5.1,353,321,30,4,0,4,1,0,0,0,0,0,296,2,4,448,de GER,DF,de Bundesliga,18-136,2007.0,5.1,4,0.78,4,0,0,0,0,0,0,0.0,448,de GER,DF,de Bundesliga,18-136,2007.0,5.1,7,2,4,3,0,6,50.0,3,8,7,1,7,14,27,2,448,de GER,DF,de Bundesliga,18-136,2007.0,5.1,409,63,246,154,9,3,409,3,3,100.0,0,0.0,264,1382,724,4,3,0,1,1,292,0,550,de GER,DF,de Bundesliga,18-136,2007.0,6,463.0,77,85.7,5.1,5,90.0,5,1,13.0,0,1.17,8,10,-2,-0.39,3.12,8.2,10.2,-2.0,-0.39,448,de GER,DF,de Bundesliga,18-136,2007.0,5.1,0,0,0,2,1,1,1,7,2,0,0,1,13,8,14,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1604938271605,32.098765432098766,60.49382716049383,26.543209876543212,24.691358024691358,41.358024691358025,41.9753086419753,50.0,44.29012345679013
983,Mateo Joseph,es ESP,"FW,MF",Mallorca,es La Liga,21.0,2003.0,7,4,399.0,4.4,0,1,1,0,0,0,0,0,1.4,1.4,0.1,1.5,8,4,21,0.23,0.34,983,es ESP,"FW,MF",es La Liga,21-352,2003.0,4.4,0,10,3,30.0,2.26,0.68,0.0,0.0,14.2,0,0,0,1.4,1.4,0.14,-1.4,-1.4,983,es ESP,"FW,MF",es La Liga,21-352,2003.0,4.4,49,63,77.8,653,123,1,0.1,0.1,0.9,3,1,1,0,4,983,es ESP,"FW,MF",es La Liga,21-352,2003.0,4.4,63,62,1,1,0,0,2,0,0,0,0,0,49,0,1,983,es ESP,"FW,MF",es La Liga,21-352,2003.0,4.4,10,2.26,6,0,1,1,2,0,2,0.45,983,es ESP,"FW,MF",es La Liga,21-352,2003.0,4.4,3,2,1,2,0,4,50.0,2,5,2,3,2,5,2,0,983,es ESP,"FW,MF",es La Liga,21-352,2003.0,4.4,122,2,17,53,54,14,122,11,4,36.4,5,45.5,77,454,194,8,5,5,17,6,83,21,1184,es ESP,"FW,MF",es La Liga,21-352,2003.0,7,399.0,57,55.4,4.4,4,77.0,1,3,31.0,1,0.57,3,8,-5,-1.13,-0.85,3.7,7.7,-4.0,-0.91,983,es ESP,"FW,MF",es La Liga,21-352,2003.0,4.4,0,0,0,3,9,1,2,2,2,1,0,0,8,2,13,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,77.1604938271605,90.12345679012346,26.543209876543212,48.148148148148145,7.4074074074074066,41.9753086419753,19.753086419753085,43.209876543209866
462,Pau Cubarsí,es ESP,DF,Barcelona,es La Liga,18.0,2007.0,5,5,428.0,4.8,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,11,33,1,0.0,0.09,462,es ESP,DF,es La Liga,18-257,2007.0,4.8,0,2,0,0.0,0.42,0.0,0.0,,18.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,462,es ESP,DF,es La Liga,18-257,2007.0,4.8,375,407,92.1,6646,2603,0,0.3,0.2,-0.3,1,46,1,0,33,462,es ESP,DF,es La Liga,18-257,2007.0,4.8,407,385,22,18,1,1,0,2,0,0,0,0,375,0,1,462,es ESP,DF,es La Liga,18-257,2007.0,4.8,5,1.05,3,0,1,1,0,0,1,0.21,462,es ESP,DF,es La Liga,18-257,2007.0,4.8,14,10,5,8,1,7,71.4,2,1,1,0,3,17,24,0,462,es ESP,DF,es La Liga,18-257,2007.0,4.8,459,30,154,284,23,4,459,1,1,100.0,0,0.0,265,1758,1029,11,8,1,0,0,334,1,568,es ESP,DF,es La Liga,18-257,2007.0,5,428.0,86,59.4,4.8,5,86.0,4,0,,3,2.4,15,7,8,1.68,0.14,11.4,6.0,5.5,1.15,462,es ESP,DF,es La Liga,18-257,2007.0,4.8,0,0,0,5,0,0,0,3,10,0,0,0,14,13,6,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,51.23456790123457,65.4320987654321,86.41975308641975,17.901234567901234,32.098765432098766,42.66975308641975
